question_id,question,model_name,correct_answer,model_answer,judge_result,level
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",gemini-3-flash-preview,,"from typing import List class Solution: """""" Expert Python programmer's solution to the redistribute apples problem. The goal is to find the minimum number of boxes needed to store all apples, where apples from different packs can be combined or split. """""" def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: # Step 1: Calculate the total number of apples across all packs. # This is the total capacity we need to find from the boxes. total_apples = sum(apple) # Step 2: Sort the...",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",gpt-4.1-2025-04-14,,"class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: total_apples = sum(apple) capacity.sort(reverse=True) current_sum = 0 for i, cap in enumerate(capacity): current_sum += cap if current_sum >= total_apples: return i + 1 # According to the constraints, this line should never be reached return len(capacity)",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",gpt-5,,"from typing import List class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: total_apples = sum(apple) capacity.sort(reverse=True) used = 0 for i, cap in enumerate(capacity, 1): used += cap if used >= total_apples: return i return len(capacity)",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",gpt-5-mini,,"from typing import List class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: total_apples = sum(apple) # sort capacities descending and pick largest until we cover total_apples capacity.sort(reverse=True) curr = 0 for i, c in enumerate(capacity): curr += c if curr >= total_apples: return i + 1 # Problem guarantees it's always possible, but return len(capacity) as fallback return len(capacity)",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",gpt-5.1,,"from typing import List class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: total_apples = sum(apple) capacity.sort(reverse=True) # Use largest boxes first used_boxes = 0 current_capacity = 0 for c in capacity: current_capacity += c used_boxes += 1 if current_capacity >= total_apples: return used_boxes # Problem guarantees it's always possible, so we should never reach here return used_boxes",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",claude-haiku-4-5-20251001,,"N = int(input()) for x in range(N + 1): for y in range(N - x + 1): for z in range(N - x - y + 1): print(x, y, z)",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",claude-sonnet-4-20250514,,"N = int(input()) for x in range(N + 1): for y in range(N - x + 1): for z in range(N - x - y + 1): print(x, y, z)",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",claude-sonnet-4-6,,"N = int(input()) for x in range(N+1): for y in range(N-x+1): for z in range(N-x-y+1): print(x, y, z)",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",gemini-2.5-flash,,"# Read the integer N from standard input N = int(input()) # Iterate through all possible values for x # x must be non-negative and x <= N (since y, z >= 0, x + y + z <= N implies x <= N) for x in range(N + 1): # Iterate through all possible values for y # y must be non-negative. Also, x + y <= N (since z >= 0) # So, y can range from 0 up to N - x for y in range(N - x + 1): # Iterate through all possible values for z # z must be non-negative. Also, x + y + z <= N # So, z can range from 0 up to...",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",gemini-2.5-pro,,"# YOUR CODE HERE import sys def solve(): """""" Reads an integer N and prints all non-negative integer triples (x, y, z) such that x + y + z <= N, in lexicographical order. """""" try: # Read the integer N from standard input. N = int(sys.stdin.readline()) except (ValueError, IndexError): # Handle potential empty input or invalid format, though problem constraints # suggest valid input. return # Iterate through all possible values for x from 0 to N. # The outer loop for x establishes the primary so...",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",gemini-3-flash-preview,,"import sys def solve(): """""" Reads an integer N from standard input and prints all triples of non-negative integers (x, y, z) such that x + y + z <= N in ascending lexicographical order. """""" # Read all input data and extract N input_data = sys.stdin.read().split() if not input_data: return try: n = int(input_data[0]) except (ValueError, IndexError): return # To ensure the triples are generated in lexicographical order: # 1. Iterate x from 0 to n. # 2. For each x, iterate y from 0 to n-x. # 3....",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",gpt-4.1-2025-04-14,,"# Read input N = int(input()) # Iterate over all possible x, y, z in lex order for x in range(N + 1): for y in range(N + 1): for z in range(N + 1): if x + y + z <= N: print(f""{x} {y} {z}"")",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",gpt-5,,"# YOUR CODE HERE import sys def main(): data = sys.stdin.read().strip().split() if not data: return N = int(data[0]) out_lines = [] for x in range(N + 1): for y in range(N - x + 1): for z in range(N - x - y + 1): out_lines.append(f""{x} {y} {z}"") sys.stdout.write(""\n"".join(out_lines)) if __name__ == ""__main__"": main()",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",gpt-5-mini,,"# YOUR CODE HERE import sys def main(): data = sys.stdin.read().strip().split() if not data: return N = int(data[0]) out_lines = [] for x in range(0, N+1): for y in range(0, N - x + 1): for z in range(0, N - x - y + 1): out_lines.append(f""{x} {y} {z}"") sys.stdout.write(""\n"".join(out_lines)) if __name__ == ""__main__"": main()",1,easy
LCB_0235,"Tetrahedral Number You are given an integer N. Print all triples of non-negative integers (x,y,z) such that x+y+z\leq N in ascending lexicographical order. What is lexicographical order for non-negative integer triple...",gpt-5.1,,"# YOUR CODE HERE import sys def main(): data = sys.stdin.read().strip() if not data: return N = int(data) out_lines = [] for x in range(N + 1): for y in range(N - x + 1): # z can go from 0 to N - x - y inclusive for z in range(N - x - y + 1): out_lines.append(f""{x} {y} {z}"") sys.stdout.write(""\n"".join(out_lines)) if __name__ == ""__main__"": main()",1,easy
LCB_0236,"Chords There are 2N points placed at equal intervals on a circle, numbered 1 to 2N in a clockwise direction starting from a certain point. There are also N chords on the circle, with the i-th chord connecting points A...",claude-haiku-4-5-20251001,,"def is_between_clockwise(a, b, p): # Check if p is strictly between a and b going clockwise if a < b: return a < p < b else: # a > b, wraps around return p > a or p < b def chords_intersect(a1, b1, a2, b2): # Check if chord (a1,b1) and (a2,b2) intersect c1_between = is_between_clockwise(a1, b1, a2) c2_between = is_between_clockwise(a1, b1, b2) # They intersect if exactly one endpoint of chord 2 is between endpoints of chord 1 return c1_between != c2_between n = int(input()) chords = [] for _...",0,hard
LCB_0236,"Chords There are 2N points placed at equal intervals on a circle, numbered 1 to 2N in a clockwise direction starting from a certain point. There are also N chords on the circle, with the i-th chord connecting points A...",claude-sonnet-4-20250514,,"def chords_intersect(a1, b1, a2, b2): # Create a list of all four points with their chord labels points = [(a1, 1), (b1, 1), (a2, 2), (b2, 2)] # Sort by position on the circle points.sort() # Extract the chord labels in order labels = [p[1] for p in points] # Check if they alternate return labels == [1, 2, 1, 2] or labels == [2, 1, 2, 1] n = int(input()) chords = [] for _ in range(n): a, b = map(int, input().split()) chords.append((a, b)) intersect = False for i in range(n): for j in range(i...",0,hard
LCB_0236,"Chords There are 2N points placed at equal intervals on a circle, numbered 1 to 2N in a clockwise direction starting from a certain point. There are also N chords on the circle, with the i-th chord connecting points A...",claude-sonnet-4-6,,"import sys def solve(): data = sys.stdin.read().split() idx = 0 N = int(data[idx]); idx += 1 point_to_chord = {} for i in range(N): a = int(data[idx]); idx += 1 b = int(data[idx]); idx += 1 first = min(a, b) second = max(a, b) point_to_chord[first] = (i, True) # True = opening endpoint point_to_chord[second] = (i, False) # False = closing endpoint stack = [] for p in range(1, 2 * N + 1): chord_idx, is_first = point_to_chord[p] if is_first: stack.append(chord_idx) else: if stack[-1] == chord_i...",1,hard
LCB_0236,"Chords There are 2N points placed at equal intervals on a circle, numbered 1 to 2N in a clockwise direction starting from a certain point. There are also N chords on the circle, with the i-th chord connecting points A...",gemini-2.5-flash,,"import sys def solve(): N = int(sys.stdin.readline()) # pos[i] stores the other endpoint of the chord connected to point i. # Points are 1-indexed, so array size 2*N + 1 is needed. pos = [0] * (2 * N + 1) # Populate the pos array for _ in range(N): A, B = map(int, sys.stdin.readline().split()) pos[A] = B pos[B] = A # Stack to store the smaller endpoints of currently ""open"" chords. # A chord (P, Q) is ""open"" when P (where P < Q) has been encountered, # but Q has not yet. stack = [] # Iterate t...",1,hard
